age,height
24,72
33,62
33,66
31,73
31,68
24,64
32,61
31,75
24,68
23,68
28,70
30,74
28,68
23,70
26,69
31,68
31,63
26,64
29,72
30,72
45,67
37,72
68,62
47,74
25,67
50,72
34,71
29,66
23,72
30,70
36,64
23,71
29,70
32,71
58,70
47,60
34,72
29,70
31,74
26,66
29,66
20,65
39,73
37,66
22,71
23,67
31,60
29,68
48,69
28,66
28,69
22,69
23,68
24,68
37,74
35,68
27,70
46,69
22,66
30,67
38,69
25,72
29,66
22,66
51,69
46,73
29,74
39,71
20,65
24,66
58,65
57,62
26,69
31,66
28,66
43,75
41,68
25,64
27,71
34,64
52,70
20,70
37,70
40,65
27,74
31,65
32,64
28,70
26,67
25,72
30,65
33,70
63,72
45,72
31,70
33,70
23,75
26,64
38,71
57,70
31,70
35,66
29,65
24,67
21,67
23,64
18,71
44,65
32,69
28,70
29,68
31,65
25,66
34,69
51,62
33,71
31,72
35,74
31,75
53,64
43,68
27,65
23,66
50,67
38,68
27,70
31,62
34,65
42,66
27,70
37,70
24,71
27,68
28,64
37,66
26,69
39,54
31,66
61,67
23,69
24,65
44,63
38,68
33,64
31,68
47,71
34,71
29,67
26,76
26,72
45,71
47,74
27,64
35,66
61,61
28,72
24,61
37,70
42,74
65,66
29,72
54,71
38,68
36,63
35,69
68,72
32,69
28,65
56,64
34,68
24,67
27,67
32,66
31,64
36,70
37,64
39,63
54,66
52,65
35,69
29,72
22,70
29,65
26,63
30,71
29,68
25,70
33,71
42,74
27,73
46,71
36,70
28,67
34,70
30,67
38,64
24,69
52,69
31,72
31,69
25,74
29,62
27,64
28,70
29,67
51,70
43,74
24,76
50,74
49,67
30,65
27,64
25,67
27,69
29,64
48,68
28,68
25,72
42,74
39,71
30,73
28,69
29,65
48,68
27,68
38,73
29,75
48,71
26,64
35,70
28,60
20,65
29,68
25,68
45,68
20,75
35,68
34,70
31,64
27,66
23,67
33,68
25,81
26,64
50,64
37,60
34,69
24,62
24,65
28,65
59,62
21,66
27,68
31,70
35,70
35,67
55,71
28,60
30,74
68,71
36,69
34,69
28,64
42,69
27,69
47,72
35,66
33,72
25,66
29,75
31,71
27,77
32,70
23,71
33,70
24,62
36,64
32,61
33,66
27,70
37,75
39,72
51,69
31,70
27,67
43,64
30,66
28,68
25,65
31,72
34,65
32,72
23,66
27,70
43,70
44,71
28,76
26,73
30,75
27,71
62,74
40,74
31,70
54,67
29,63
23,66
26,65
31,63
22,62
28,61
28,62
28,66
38,69
29,66
56,67
28,69
41,68
28,64
32,64
28,60
27,72
41,62
34,65
28,63
41,72
27,71
37,66
28,66
22,65
29,69
44,63
21,64
25,60
31,65
69,72
32,67
36,73
60,68
22,70
55,69
26,68
28,66
25,68
20,66
32,69
20,64
54,72
23,70
27,77
30,68
23,71
24,72
22,66
36,62
30,70
28,72
27,61
27,70
24,71
38,64
30,68
26,59
29,68
33,70
28,67
35,66
39,74
30,64
36,74
20,62
25,69
43,65
30,67
23,70
26,63
24,66
26,71
27,71
47,70
28,74
29,67
31,72
26,71
42,71
37,71
31,73
39,74
26,64
32,69
27,74
19,68
22,73
28,73
19,66
26,69
21,68
25,67
29,75
26,71
28,72
33,70
35,64
50,65
37,64
33,68
41,69
35,74
29,63
36,67
65,67
24,64
47,68
24,67
21,64
23,70
41,67
31,66
21,74
33,69
27,71
40,68
24,74
38,64
27,72
35,69
27,68
43,68
19,68
26,70
39,67
29,65
20,70
28,62
34,61
47,67
32,72
39,73
26,64
23,65
30,62
33,66
22,69
29,67
28,71
20,67
41,71
25,70
34,67
29,72
27,67
26,70
26,67
30,64
34,65
28,60
26,71
30,72
22,69
27,73
32,66
33,68
56,67
50,67
25,70
27,67
23,70
62,67
30,61
24,64
29,70
35,64
21,66
50,66
58,63
60,66
37,69
52,73
30,69
31,67
24,66
35,72
34,64
34,74
39,66
35,68
22,67
30,63
38,65
25,64
27,64
25,67
28,60
25,68
21,67
27,68
25,76
28,67
39,72
24,75
25,60
25,66
28,72
28,70
29,70
26,73
34,70
24,71
33,69
26,74
23,64
54,70
30,71
28,74
36,69
19,73
32,65
26,75
25,67
32,66
30,74
31,68
25,66
26,74
29,72
28,70
33,71
27,68
42,71
24,65
38,64
45,67
33,62
45,69
32,65
53,73
60,66
28,72
26,65
39,70
24,67
22,63
61,73
25,63
45,66
24,70
26,65
28,60
27,70
23,72
29,70
35,73
32,67
25,66
52,72
30,60
42,72
30,74
33,67
37,68
32,66
31,71
25,64
47,64
29,71
44,66
58,71
24,70
36,74
26,70
26,68
36,72
36,68
49,73
28,69
22,71
36,72
25,70
25,72
27,69
28,70
29,71
31,67
22,63
18,64
37,69
24,70
38,64
34,65
22,64
27,72
21,70
39,64
18,72
28,69
57,65
27,67
69,60
34,63
38,66
27,67
23,71
27,65
41,69
65,68
33,68
54,72
33,74
37,66
25,76
36,66
58,67
26,71
47,69
24,71
26,72
23,70
26,70
45,71
21,65
22,69
28,71
22,71
44,68
44,70
28,65
27,74
40,64
28,69
31,70
23,73
43,71
53,65
36,64
35,65
45,72
33,65
29,67
28,67
26,72
25,71
27,66
56,68
30,67
24,60
61,64
27,70
43,65
27,69
29,69
33,70
22,64
36,70
36,65
26,68
47,66
66,68
47,69
26,63
25,74
42,68
35,64
36,74
66,64
22,61
22,70
25,67
25,61
24,67
32,70
28,67
33,67
41,69
39,71
32,66
31,67
23,72
26,70
21,74
27,72
31,64
25,63
39,67
26,62
27,70
21,72
27,73
24,72
22,63
32,67
22,65
38,74
30,70
23,70
21,61
24,74
29,70
31,75
57,67
63,70
31,68
28,73
18,59
33,66
36,66
35,73
26,72
26,75
26,65
29,67
34,61
48,70
35,76
29,74
34,72
27,70
35,71
56,75
23,61
27,61
28,62
33,65
21,59
36,67
26,66
27,72
20,70
28,69
29,69
44,72
37,75
24,70
22,67
27,69
25,72
36,71
44,75
38,62
19,70
24,67
44,64
24,67
26,67
27,68
22,61
61,68
33,65
42,71
20,74
27,76
26,73
26,72
23,66
23,68
23,66
56,71
23,67
26,69
35,67
22,71
33,67
33,61
29,73
29,67
25,66
25,65
21,72
21,68
29,73
30,73
24,68
25,70
34,66
26,65
25,70
32,65
27,65
48,69
33,65
38,67
37,64
55,69
27,64
28,65
30,65
39,64
37,67
32,73
38,65
43,61
61,71
22,73
33,69
23,75
28,68
55,68
36,63
26,61
21,67
33,64
20,69
28,69
54,68
33,70
58,67
31,71
22,69
23,74
24,64
66,65
27,67
40,69
31,65
24,69
31,64
45,67
30,68
30,65
32,72
24,67
29,66
25,73
31,77
54,71
26,67
32,73
28,65
28,66
33,68
22,65
33,64
24,73
28,62
31,58
20,69
43,62
26,72
27,71
30,70
39,73
27,71
22,70
22,63
28,67
28,68
25,70
27,64
27,68
25,71
39,70
34,68
42,70
24,70
42,71
26,69
41,63
25,64
23,64
29,65
28,68
63,62
18,71
27,64
32,67
24,66
30,71
29,67
30,70
27,71
31,70
26,64
31,71
53,66
19,72
48,70
22,63
44,60
31,66
29,70
25,64
36,60
25,62
29,67
41,68
28,67
23,70
23,69
25,74
41,69
24,69
29,64
34,68
50,71
47,62
50,66
34,71
40,71
40,70
22,68
36,76
28,67
29,71
33,71
36,63
34,65
39,68
58,72
41,67
30,66
33,67
54,67
55,74
63,69
40,69
22,65
36,64
61,73
51,68
28,64
27,72
36,72
32,68
28,72
27,63
29,71
34,70
24,68
64,59
29,62
35,69
27,61
36,64
55,68
45,66
26,68
21,73
35,71
35,70
29,67
25,66
26,64
20,63
27,78
33,66
29,69
24,64
26,69
25,66
36,64
30,65
28,66
32,66
51,65
30,60
27,69
44,69
42,65
56,63
27,67
59,72
36,74
31,66
34,67
50,63
31,69
22,69
40,66
60,65
26,68
28,75
40,67
26,67
59,69
33,68
25,62
34,67
33,65
33,64
56,60
28,71
32,74
29,65
35,69
28,68
39,69
34,67
37,67
18,71
26,68
25,74
28,62
31,70
29,73
22,68
24,69
27,71
32,71
29,72
27,69
58,65
23,64
25,74
51,71
55,64
40,68
24,70
24,69
36,68
30,71
22,75
24,72
35,73
20,75
26,70
23,70
45,67
27,66
34,64
36,65
30,73
23,69
24,74
59,66
23,64
27,65
29,64
26,70
25,75
25,68
33,71
31,72
33,66
27,72
41,72
24,74
34,69
28,71
33,74
44,73
51,64
26,70
29,77
30,70
23,65
49,76
31,66
48,71
35,72
29,72
27,71
28,71
20,70
29,72
23,72
30,70
47,69
23,68
32,65
38,70
33,66
47,70
26,64
41,85
28,73
36,73
25,67
31,70
32,70
20,74
38,73
18,66
18,72
40,65
26,67
26,69
44,68
27,71
33,69
24,68
46,67
24,67
26,71
45,68
48,65
39,67
19,62
28,66
37,66
27,64
37,66
25,72
22,68
67,65
31,63
27,67
24,68
28,73
48,69
43,70
27,62
24,68
35,64
29,66
30,71
32,66
30,66
24,65
21,63
36,68
23,71
32,71
29,64
27,65
20,67
29,74
49,66
22,63
23,71
35,63
32,69
29,72
45,65
55,64
30,73
26,69
22,65
49,65
20,69
31,66
32,66
23,68
37,74
27,63
29,67
26,74
27,64
28,68
39,73
28,70
30,68
35,72
34,75
31,64
27,73
36,66
65,69
25,68
27,72
19,58
28,69
24,64
22,71
26,68
34,72
39,65
28,67
66,72
22,69
37,75
52,62
33,67
29,64
30,67
54,63
37,66
28,66
37,68
25,59
46,74
30,67
28,64
45,70
32,69
28,68
24,68
21,68
55,61
31,69
24,65
25,64
20,66
34,69
36,63
42,66
22,63
57,77
38,67
61,72
27,73
43,76
43,70
38,69
38,66
35,64
39,63
40,74
21,70
31,64
54,68
20,61
32,68
26,73
45,69
44,64
66,65
33,65
41,65
30,67
28,62
32,71
45,69
29,61
24,60
38,64
31,69
35,64
39,74
34,66
53,69
21,68
25,66
34,72
25,67
40,65
27,70
35,66
46,72
28,67
19,63
36,65
21,62
32,64
24,67
23,64
35,69
28,71
60,66
27,65
28,62
26,74
37,71
29,64
35,63
35,64
34,60
19,66
30,74
38,64
48,71
26,69
29,70
23,72
25,63
43,62
27,62
42,72
31,63
26,63
23,60
36,70
33,61
32,62
23,56
38,63
44,65
21,63
25,63
30,63
34,62
61,67
36,65
64,66
48,65
29,65
50,60
20,63
31,68
41,60
25,65
55,66
37,67
39,64
25,64
38,66
28,67
24,66
25,67
34,73
44,63
40,65
23,69
59,67
28,71
30,70
28,66
22,69
29,65
26,66
29,62
29,71
33,64
21,67
51,64
33,66
28,64
24,72
30,72
29,72
21,66
32,65
33,69
21,69
23,67
25,67
23,73
47,64
28,65
27,71
24,62
27,72
48,64
31,62
32,72
30,67
32,73
33,74
28,69
27,77
36,66
32,69
34,63
30,65
46,70
28,70
27,62
29,63
22,82
33,63
28,60
22,64
36,67
36,67
55,62
33,65
19,71
22,75
32,65
28,68
26,67
29,68
19,70
18,67
33,77
43,72
22,68
49,63
42,67
44,67
52,63
22,68
28,68
44,64
30,67
25,60
31,62
27,64
29,73
23,72
49,68
31,70
28,73
24,68
42,65
26,71
43,67
35,65
61,65
24,64
24,65
25,60
24,66
30,65
32,60
21,62
23,64
25,65
27,71
27,70
32,66
40,63
27,61
27,66
30,70
24,70
19,60
19,68
22,65
23,67
23,64
47,69
48,65
27,62
38,64
29,68
23,68
31,68
24,73
25,68
40,76
25,67
31,64
50,74
21,72
46,69
28,70
22,66
31,68
33,65
41,61
24,63
31,64
19,69
19,95
21,69
30,63
24,69
27,65
21,69
30,68
26,72
25,74
27,65
28,72
28,72
33,69
32,65
26,60
24,63
24,60
29,64
23,62
28,60
28,68
27,70
34,63
31,72
31,63
25,66
26,62
31,69
32,67
26,74
31,63
23,70
30,70
40,59
23,68
30,71
35,66
24,63
24,63
43,66
30,57
28,68
28,65
23,68
26,64
26,67
24,62
46,73
47,64
62,64
51,72
34,75
34,66
46,67
31,63
25,75
30,64
30,66
35,68
30,66
20,70
23,60
32,63
34,68
39,62
26,66
36,72
41,60
26,63
43,68
25,64
46,68
36,67
29,61
23,71
21,67
51,68
29,71
25,59
32,69
31,63
25,69
37,67
44,61
27,64
46,65
37,61
24,61
35,61
27,66
29,72
24,64
20,63
32,62
29,64
32,65
30,65
33,66
24,61
30,67
37,62
34,65
56,62
34,64
46,68
37,66
31,63
33,66
44,69
35,72
28,62
28,64
60,71
26,75
25,66
24,67
22,63
25,59
25,70
27,65
20,66
27,74
41,70
24,74
39,75
36,72
24,68
42,63
24,63
26,62
40,71
24,67
44,72
25,60
20,70
26,68
38,71
35,70
33,69
22,66
23,84
28,66
36,66
43,72
27,66
48,65
37,64
27,66
35,65
43,75
47,71
27,67
35,66
34,71
21,62
39,64
27,66
46,68
49,63
33,65
22,66
55,65
59,66
24,73
52,70
33,61
24,63
42,64
20,64
41,62
57,65
39,71
27,70
33,62
55,67
49,64
26,69
36,77
28,63
21,68
24,67
28,65
29,70
26,66
30,71
29,69
39,60
42,70
38,70
36,76
23,68
35,66
47,63
28,65
28,68
28,63
23,67
19,63
27,72
50,70
28,64
31,66
23,67
25,68
42,73
34,74
42,69
38,70
38,72
35,64
33,66
39,67
48,70
27,66
19,60
31,65
29,68
50,71
34,69
47,71
35,75
26,63
38,72
27,71
32,61
28,72
30,67
34,65
49,64
29,69
35,71
34,68
28,67
38,67
21,64
35,64
37,64
32,65
33,66
23,72
39,70
43,73
24,73
29,70
34,68
40,69
33,73
36,68
23,65
23,63
28,74
39,74
37,70
41,68
47,63
63,69
22,67
47,68
28,71
21,70
26,66
46,63
47,74
37,68
36,68
29,72
48,60
33,72
29,64
39,66
28,70
27,68
29,70
27,72
56,73
27,68
27,59
22,64
54,62
34,66
28,66
27,67
27,68
25,67
23,73
26,67
31,71
30,65
28,69
34,74
37,66
26,64
29,68
30,63
26,67
37,77
28,71
25,71
24,68
42,72
42,61
29,64
24,66
33,65
31,73
31,71
37,68
63,68
30,66
37,62
30,62
34,70
31,67
23,70
35,68
46,67
43,61
26,71
23,64
24,76
37,70
25,64
25,64
38,70
44,71
31,68
26,74
42,65
49,72
23,69
27,70
37,72
25,63
22,64
50,69
35,63
27,68
31,70
20,70
21,63
29,62
30,60
61,74
55,66
56,72
47,64
30,74
37,71
21,63
24,71
35,65
43,68
33,67
52,63
28,70
34,75
26,62
63,67
28,69
26,66
32,63
35,67
63,63
36,63
28,66
40,64
46,68
23,69
29,65
32,60
22,69
53,63
20,61
35,70
47,67
57,73
39,68
28,66
50,65
30,68
33,67
25,71
25,74
22,67
46,70
25,71
54,68
27,66
40,66
27,61
40,66
41,66
45,64
29,72
24,74
23,73
63,70
52,63
27,70
30,71
37,67
34,72
24,66
33,63
35,65
44,67
35,68
48,62
19,67
41,65
48,66
23,63
34,60
34,71
36,66
28,65
47,67
32,70
43,69
44,73
41,70
44,68
30,63
28,66
34,64
39,68
22,64
43,68
34,69
50,65
53,63
30,67
31,63
24,70
27,72
27,70
26,74
23,68
59,69
31,72
35,68
20,71
29,74
26,65
26,63
59,71
30,70
23,62
22,72
28,68
39,68
30,62
45,63
23,63
34,72
26,74
29,69
30,70
41,69
28,73
27,69
30,72
42,72
55,64
51,65
43,67
30,65
29,66
20,68
49,63
24,71
30,72
21,67
28,61
30,71
45,70
27,71
36,74
30,65
31,68
23,70
42,68
43,69
43,66
29,68
51,66
22,62
22,62
39,65
23,68
29,67
45,64
35,69
25,71
28,72
48,72
32,70
25,66
29,71
24,65
31,71
29,61
24,62
24,67
44,67
27,60
49,62
32,68
28,72
26,64
27,63
26,64
25,72
29,68
27,67
38,72
41,69
38,68
28,61
27,71
24,68
26,72
28,68
30,69
29,72
34,64
22,76
27,62
23,67
31,66
36,60
25,65
32,67
25,
23,75
25,67
29,64
33,70
45,71
33,74
27,68
40,67
36,64
36,61
19,62
48,61
39,75
22,59
25,60
32,65
21,66
34,62
24,66
44,70
25,89
38,69
28,69
28,67
33,60
28,69
29,71
25,68
53,65
41,60
37,64
29,68
22,59
42,67
19,63
36,67
29,69
23,71
28,66
45,64
24,67
24,70
27,66
38,71
21,67
25,70
29,71
33,65
31,75
42,66
25,63
34,69
25,66
25,66
24,64
41,64
26,68
36,66
20,62
31,61
38,64
18,70
26,72
42,69
35,71
50,68
50,72
39,70
20,72
49,68
24,70
28,63
44,69
45,69
49,60
26,63
25,63
25,62
25,74
34,60
42,64
27,67
29,71
63,60
34,71
32,70
25,60
42,68
23,73
37,62
30,72
31,71
32,64
24,68
50,72
44,71
27,71
28,67
24,66
31,70
53,65
29,64
30,66
40,71
28,60
51,68
42,70
21,66
43,71
28,69
26,68
50,72
25,69
35,69
23,68
49,76
34,63
24,63
20,68
30,74
48,73
25,74
34,68
33,74
41,72
22,70
24,71
29,71
26,70
29,65
40,72
53,69
42,64
33,64
57,72
33,63
33,72
39,69
33,70
32,66
24,71
32,64
21,75
22,70
26,67
26,64
59,69
24,73
27,64
25,62
30,72
31,70
27,63
33,65
46,70
36,74
48,63
39,69
44,67
24,74
27,68
26,74
46,64
27,64
28,70
54,69
23,62
23,72
24,63
41,67
37,73
33,70
37,71
20,70
24,62
23,64
37,74
43,69
35,70
27,64
23,63
58,67
21,69
40,72
28,66
32,62
34,69
25,66
27,63
23,67
39,73
36,68
47,63
37,60
41,67
46,66
28,64
35,71
31,67
29,72
31,70
36,70
54,67
28,68
25,74
31,71
31,67
37,72
41,64
29,70
48,66
28,67
24,67
35,65
23,71
27,70
64,72
39,70
34,62
42,64
47,69
63,67
24,64
38,71
31,73
38,69
25,65
28,70
31,62
34,65
36,64
26,70
38,60
37,70
22,68
25,70
40,70
34,64
63,68
45,59
49,72
44,70
23,69
24,71
40,67
60,74
48,74
40,67
25,72
35,68
26,70
26,63
29,64
21,67
23,64
22,69
25,72
34,62
44,66
26,71
53,71
36,61
42,73
28,73
22,68
31,70
34,68
30,65
20,67
22,59
37,65
34,64
56,66
29,65
31,71
23,66
36,66
61,65
37,68
35,72
38,72
46,64
46,62
65,70
30,70
28,71
31,71
23,77
28,66
28,64
65,65
27,65
22,62
30,65
26,68
28,59
19,69
25,68
25,67
32,70
30,64
36,69
37,69
27,65
26,66
23,70
49,73
28,69
24,61
21,66
66,66
37,65
26,64
21,66
50,67
63,66
31,67
24,67
27,61
28,64
28,65
35,73
30,68
34,62
33,64
29,75
31,71
31,64
27,65
26,66
23,70
33,67
30,64
28,67
21,59
20,66
24,67
23,62
38,59
41,72
35,68
23,67
35,65
26,69
32,72
34,64
44,68
38,72
40,76
28,63
27,66
33,63
26,65
24,66
36,65
26,61
26,64
29,67
28,66
27,72
44,73
35,69
31,70
24,71
49,65
29,63
34,66
32,69
22,68
25,66
36,65
27,66
38,69
22,73
29,68
24,70
50,68
38,61
64,73
36,68
35,69
27,70
28,67
25,67
31,63
35,70
34,70
39,70
26,71
23,63
24,65
28,68
44,71
23,66
27,68
36,70
24,61
27,69
26,65
25,69
26,67
63,61
22,68
26,71
33,73
34,74
31,62
22,64
28,63
40,67
32,73
34,71
23,66
23,71
45,63
38,75
54,64
27,73
25,71
31,80
26,61
31,65
22,70
30,72
27,74
20,73
37,74
31,68
28,63
23,68
26,71
29,66
26,73
37,67
28,61
32,71
25,69
40,72
30,70
28,67
49,66
40,72
32,67
36,70
25,68
24,73
35,69
42,71
35,66
31,61
31,68
66,60
28,65
19,68
36,63
27,67
39,62
36,63
30,71
43,63
50,72
31,72
37,73
29,68
26,65
36,67
28,71
28,62
30,71
27,70
58,70
41,67
29,73
44,71
31,69
34,70
24,65
31,65
32,72
36,72
43,75
35,72
23,70
30,67
28,74
51,68
37,70
41,72
43,75
32,62
35,63
21,72
30,65
25,65
19,67
29,63
61,71
44,66
51,66
37,73
33,65
26,70
22,69
41,69
29,66
23,70
43,60
24,68
44,67
24,66
56,62
29,68
24,58
22,67
40,64
28,68
33,67
36,74
30,65
29,71
32,75
50,70
27,67
29,62
38,74
50,74
30,74
32,74
24,68
29,70
27,69
33,65
40,67
29,66
60,63
34,69
20,63
53,66
59,61
25,67
22,61
31,72
34,67
24,72
25,62
32,69
27,70
32,70
26,68
57,63
30,72
46,67
24,67
29,64
29,64
27,68
30,64
36,66
57,61
27,60
29,66
25,66
43,74
58,70
31,67
22,64
26,67
24,67
31,74
21,66
29,71
31,65
25,72
28,64
29,62
45,73
62,64
32,68
43,65
31,76
32,70
37,66
38,72
58,70
28,66
19,66
28,65
29,73
33,74
30,69
34,62
27,63
35,66
23,68
34,66
31,66
30,74
21,71
22,64
38,69
21,67
30,62
27,70
27,71
36,63
37,66
28,62
28,68
32,70
33,76
27,63
30,63
31,64
26,68
48,70
44,63
28,74
23,72
25,64
23,67
24,61
21,66
20,68
28,67
35,63
24,74
26,69
24,65
25,70
22,67
37,62
60,67
28,64
38,64
24,72
39,66
26,67
41,68
34,68
28,70
24,70
26,72
34,65
33,74
30,70
22,61
31,75
25,73
59,69
54,70
25,61
38,64
33,69
39,65
23,65
42,63
67,65
44,65
30,63
28,64
25,68
37,72
31,67
30,65
25,69
31,69
33,66
23,69
24,70
41,67
38,62
41,67
24,64
23,68
25,67
40,68
26,70
56,64
42,61
25,66
28,64
30,68
37,70
38,74
37,69
48,71
26,69
25,70
44,68
52,64
27,63
29,70
51,63
27,63
21,67
42,63
30,70
37,64
44,67
34,70
29,64
30,68
26,68
18,63
32,67
51,64
24,69
28,65
39,63
62,68
36,61
31,65
27,67
23,62
46,68
24,71
32,72
23,70
37,66
39,65
42,66
28,66
36,69
32,63
33,63
19,63
29,64
27,66
27,64
25,62
65,59
41,62
35,65
24,63
31,63
21,66
27,65
50,65
35,75
21,66
21,66
27,70
35,64
29,65
23,61
56,64
29,65
31,68
24,62
48,66
30,64
27,67
47,69
28,73
45,65
57,66
35,65
32,63
39,72
35,65
31,66
24,66
22,74
25,68
29,67
23,66
27,71
29,68
27,72
25,71
44,65
33,64
34,65
30,63
43,61
42,68
37,62
35,63
22,63
20,74
22,71
28,74
27,64
38,65
66,68
25,68
29,69
33,72
36,69
35,67
43,72
33,65
30,72
32,64
32,73
22,68
33,67
28,72
66,64
54,70
25,66
30,71
31,72
31,72
26,69
23,66
23,72
18,69
49,73
31,70
36,69
25,61
29,63
21,69
37,65
62,70
30,63
21,67
31,65
26,72
33,64
36,68
41,66
32,69
45,67
39,78
29,71
61,70
66,72
34,62
22,68
26,65
42,64
29,63
34,66
38,65
24,66
31,64
25,66
28,73
40,70
34,65
56,72
27,73
50,71
36,72
25,68
26,72
27,70
26,63
26,63
38,63
32,66
45,64
30,69
22,66
29,68
34,71
45,69
21,66
45,69
56,64
47,72
39,70
25,71
24,71
27,67
30,72
26,64
24,65
38,74
32,70
22,67
26,75
26,70
38,71
23,71
40,80
22,74
35,65
32,72
25,60
25,73
30,69
49,72
22,67
20,71
58,69
21,70
26,71
30,71
29,66
23,67
28,71
47,71
24,68
26,69
60,67
37,70
23,67
40,69
43,71
42,69
42,66
27,69
42,71
40,72
47,68
58,65
40,72
35,68
19,70
42,70
24,75
27,75
30,66
29,67
28,75
33,70
48,71
38,73
29,61
45,74
27,66
39,64
48,67
26,66
31,66
41,70
29,69
40,67
23,62
25,63
21,69
27,70
35,67
29,71
30,67
34,79
30,74
35,69
62,64
23,71
19,61
23,60
25,65
29,71
23,72
33,67
28,64
26,70
21,73
35,67
36,61
23,67
44,65
35,69
29,70
35,71
23,65
35,70
40,67
46,73
27,63
26,62
21,68
23,70
30,62
30,69
31,70
28,69
39,74
27,74
27,75
31,75
40,67
23,74
68,70
26,69
41,76
27,68
35,71
58,71
33,68
35,69
25,70
36,66
28,70
38,69
32,72
32,68
26,73
24,72
25,73
34,69
26,66
30,70
29,72
19,76
31,69
42,68
28,69
25,67
25,70
22,62
31,68
30,70
49,71
27,65
31,73
38,73
30,70
31,74
24,72
37,66
27,70
31,66
34,65
49,72
24,72
39,69
27,73
27,67
26,69
27,67
35,67
33,62
31,69
30,66
31,73
37,72
27,72
38,78
40,67
28,77
34,69
42,67
29,72
37,72
27,71
43,72
43,73
26,71
43,68
35,70
53,65
46,65
33,65
31,61
36,72
42,64
33,72
29,72
33,71
27,74
50,75
30,71
42,64
34,72
23,65
23,67
35,62
34,67
50,70
28,60
59,68
49,64
20,66
25,71
25,72
29,73
23,67
24,67
48,73
32,75
29,71
33,70
27,69
37,71
38,69
27,69
25,67
32,68
30,64
44,70
34,65
27,64
44,66
26,76
29,73
40,72
30,70
29,72
48,69
22,70
24,66
34,68
45,73
27,70
29,69
30,73
21,65
27,66
31,74
30,73
21,68
27,77
24,68
29,67
56,72
29,68
43,72
30,71
25,69
42,65
27,68
26,70
28,66
30,70
36,64
25,74
22,73
33,70
30,69
28,74
27,74
21,71
30,70
26,66
22,70
26,73
34,69
22,74
60,70
33,68
28,70
35,68
24,68
29,64
26,73
36,69
30,71
44,65
25,71
56,64
46,68
29,63
25,67
66,70
29,68
28,73
31,71
29,73
40,72
22,67
23,74
29,70
26,75
21,70
30,69
21,68
19,69
35,69
33,72
41,69
59,71
51,71
26,72
34,68
35,95
27,64
32,71
27,75
37,67
51,66
40,67
40,64
29,66
58,67
28,76
31,70
42,74
28,71
57,72
25,68
24,67
38,69
36,65
23,71
29,67
28,64
51,65
28,70
33,64
57,64
28,73
25,70
39,70
23,68
36,72
29,72
22,67
34,71
33,73
34,72
27,70
41,72
29,74
26,71
36,71
18,74
34,73
21,69
20,66
24,65
26,70
30,67
32,72
23,70
44,74
26,70
36,68
34,67
43,71
38,73
24,68
39,71
38,73
29,70
41,71
51,73
32,66
48,64
37,71
30,70
28,64
36,66
27,66
38,62
25,70
32,70
25,74
32,70
30,70
50,68
39,68
24,71
31,73
40,71
30,69
20,62
28,66
27,63
22,62
27,68
53,72
43,66
30,76
27,72
36,71
41,68
25,72
27,69
23,75
23,69
32,77
28,70
25,72
27,72
27,65
56,66
25,61
48,68
29,67
33,74
26,69
51,62
50,72
42,71
30,70
32,73
33,70
22,71
34,71
62,66
28,75
21,76
28,73
19,62
24,65
30,74
39,60
35,70
45,63
25,67
25,68
27,66
33,64
31,61
32,75
25,66
40,73
24,72
26,70
27,68
25,72
48,67
24,72
32,67
34,64
23,64
40,67
32,71
33,67
27,69
19,62
21,60
25,72
41,63
22,64
27,67
41,71
23,74
29,65
24,71
51,70
23,71
24,67
23,68
36,64
23,63
34,68
24,72
20,64
26,72
28,65
30,69
46,63
24,62
26,74
26,70
25,71
37,64
28,74
29,70
22,71
28,72
28,69
25,72
29,65
29,72
55,67
33,65
25,68
41,73
24,66
38,66
28,70
42,62
37,73
28,77
33,72
29,72
28,70
27,70
33,67
27,68
25,71
48,69
26,68
36,62
26,67
31,72
28,69
23,66
29,67
40,61
23,70
33,67
29,66
33,68
31,69
53,73
26,72
52,69
28,72
23,72
24,72
30,68
30,70
31,62
60,68
69,66
27,67
23,65
26,62
25,63
19,73
25,68
34,73
31,72
29,70
54,74
27,73
24,75
25,72
43,74
27,70
19,69
34,64
24,62
25,75
21,59
35,72
51,65
28,68
46,64
44,66
30,69
38,70
26,69
33,71
30,74
32,74
34,73
32,70
29,72
42,69
23,76
35,66
28,61
55,63
25,65
36,68
45,62
27,59
21,61
48,58
41,62
28,72
31,70
26,72
23,71
30,75
33,69
23,70
39,74
31,73
25,73
33,66
49,64
33,69
24,66
21,68
30,72
31,64
24,65
34,67
35,63
26,69
62,71
27,80
26,71
33,75
31,70
30,67
43,70
46,70
24,75
18,68
58,62
25,76
24,67
26,71
26,69
34,64
18,69
27,73
50,72
30,72
26,75
25,71
65,70
28,68
39,71
38,68
30,74
34,68
23,70
32,66
28,63
34,63
55,72
64,73
46,69
25,61
28,65
26,77
26,69
39,63
30,68
34,69
24,69
31,75
24,69
20,70
32,76
35,66
20,73
21,71
57,67
37,70
35,63
28,68
48,74
35,68
34,72
35,68
32,67
24,67
34,64
27,72
20,64
44,68
26,70
37,65
50,65
44,66
41,71
22,71
22,69
45,67
28,64
33,72
33,60
25,67
25,74
22,62
25,70
23,63
31,71
52,67
27,63
42,64
